project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
fc3bf8880cfa2366,Mvvv Satyanarayana,Construction of community centers and community halls,Normal/Others,Andhra Pradesh,VISAKHAPATNAM,DISTRICT COLLECTOR VISAKHAPATNAM_IDA,,,"Visakhapatnam, 19TH WARD",Visakhapatnam,visakhapatnam_19th_ward,2023-08-18,2330000,YELLOW,65.0,100,100.0,0,0,2,2,0,8,3,0,12,3,3,3,1,0,0,3,5.825,4.66,1.7958,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
734b706bd954773c,Harnath Singh Yadav,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE MAINPURI_IDA,Kuraoli,E.Sari,"Kuraoli, E.Sari",E.Sari,e_sari,2023-09-02,2564000,YELLOW,65.0,100,100.0,0,0,2,2,3,154,2,4,2643,2,2,2,1,0,0,8,6.41,11.4209,5.2327,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
a10fb0a45db5ba43,S Selvaganabathy,"Construction of roads, approach roads, link roads and pathways",Repair and Renovation,Puducherry,SITTING RAJYA SABHA,PROJECT DIRECTOR RDA PUDUCHERRY_IDA,,,"Pondicherry, Puducherry",Pondicherry,pondicherry_puducherry,2023-10-27,2500000,YELLOW,65.0,100,100.0,0,0,2,2,0,482,2,0,29,2,2,2,1,0,0,2,5.0,0.0,4.8837,false,,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
a436d7b65258ba98,Phulo Devi Netam,Creation of new ponds,Normal/Others,Chhattisgarh,SITTING RAJYA SABHA,DISTRICT COLLECTOR KONDAGAON_IDA,Bade Rajpur,Badbattar,"Bade Rajpur, Badbattar",Badbattar,badbattar,2024-01-09,2000000,YELLOW,65.0,100,100.0,0,0,1,2,1,6,2,1,2643,2,2,1,2,0,0,1,5.0,4.0,4.0816,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
b30da91cca30e854,Hema Malini,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,MATHURA,DISTRICT MAGISTRAE MATHURA_IDA,,,"Mathura-Vrindavan, Mathura (MB) - Ward No.31",Mathura-Vrindavan,mathura_vrindavan_mathura_mb_ward_no_31,2024-02-23,1400000,YELLOW,65.0,100,100.0,0,0,3,3,0,3,3,0,9,3,3,3,1,0,0,3,3.5,6.2361,1.4737,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
baaa732e0166efc5,R Dharmar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR TENKASI_IDA,Keelapavoor,Andipatti,"Keelapavoor, Andipatti",Andipatti,andipatti,2023-10-17,2500000,YELLOW,65.0,100,100.0,0,0,2,3,2,482,3,2,2643,2,2,2,2,0,0,6,6.25,5.0,5.102,false,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
a7aef7c2578c11e5,Nandigam Suresh,Street lights,Normal/Others,Andhra Pradesh,BAPATLA,DISTRICT COLLECTOR BAPATLA_IDA,Karlapalem,Karlapalem,"Karlapalem, Karlapalem",Karlapalem,karlapalem,2023-11-10,2357236,YELLOW,65.0,100,100.0,0,0,2,2,2,4,4,5,25,2,4,2,2,0,0,4,5.8931,4.7145,4.7145,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
dbf48659e0bb6f56,Y S Avinash Reddy,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Andhra Pradesh,KADAPA,DISTRICT COLLECTOR CUDDAPAH_IDA,Proddatur,Kothapalle,"Proddatur, Kothapalle",Kothapalle,kothapalle,2023-09-20,2000000,YELLOW,65.0,100,100.0,0,0,2,2,4,10,3,4,24,2,2,2,2,0,0,6,5.0,4.0,4.2553,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
6b33fb693bbacb2e,Phulo Devi Netam,Creation of new ponds,Normal/Others,Chhattisgarh,SITTING RAJYA SABHA,DISTRICT COLLECTOR KONDAGAON_IDA,Baderajpur,Badbattar,"Baderajpur, Badbattar",Badbattar,badbattar,2023-09-27,2000000,YELLOW,65.0,100,100.0,0,0,1,2,1,6,2,5,2643,2,2,1,2,0,0,1,5.0,4.0,4.0816,false,Unsanctioned,Rejected by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
09826c435e6f2d42,Jayant Sinha,Construction of community centers and community halls,Normal/Others,Jharkhand,HAZARIBAGH,DEPUTY COMMISSIONER HAZARIBAGH_IDA,Chouparan,Rampur,"Chouparan, Rampur",Rampur,rampur,2023-12-03,1500000,YELLOW,64.5,95,90.0,0,45,1,4,1,2,8,3,19,1,1,1,1,0,0,4,3.75,5.0,3.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
11af9cd4dd9f61d7,Adoor Prakash,Construction of culverts and bridges,Normal/Others,Kerala,ATTINGAL,DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA,Nedumangad,Uzhamalackal,"Nedumangad, Uzhamalackal",Uzhamalackal,uzhamalackal,2024-01-22,2500000,YELLOW,64.1,82,100.0,0,45,1,1,1,1,2,10,23,2,2,2,1,0,0,3,6.25,8.3333,9.7859,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
5632fe1f6383db4b,Mvvv Satyanarayana,Construction of community centers and community halls,Normal/Others,Andhra Pradesh,VISAKHAPATNAM,DISTRICT COLLECTOR VISAKHAPATNAM_IDA,,,"Visakhapatnam, 16th WARD",Visakhapatnam,visakhapatnam_16th_ward,2023-10-30,1970000,YELLOW,63.5,80,100.0,0,45,2,2,0,8,2,0,12,2,2,1,1,0,0,4,4.925,3.94,1.5183,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
e468c781783712fc,Jairam Ramesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Repair and Renovation,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER CHIKKAMAGALURU_IDA,,,"Chikkamagaluru, release MPLAD fund",Chikkamagaluru,chikkamagaluru_release_mplad_fund,2024-01-04,3000000,YELLOW,62.9,78,100.0,0,45,2,2,0,154,1,0,29,1,1,1,1,0,0,6,6.0,6.0,5.8605,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
d7f2ba661c85e3a1,Balashowry Vallabbhaneni,Construction of culverts and bridges,Normal/Others,Andhra Pradesh,MACHILIPATNAM,DISTRICT COLLECTOR KRISHNA_IDA,Nagayalanka,Ganapeswaram,"Nagayalanka, Ganapeswaram",Ganapeswaram,ganapeswaram,2023-12-27,5500000,YELLOW,62.9,78,100.0,0,45,1,1,1,1,2,6,18,2,2,2,1,0,0,3,13.75,11.0,11.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
898112c952bb6d2c,Pradeep Kumar Singh,platform (chabutara),Normal/Others,Bihar,ARARIA,DISTRICT PLANNING OFFICER ARARIA_IDA,Kursakanta,Kursakatta,"Kursakanta, Kursakatta",Kursakatta,kursakatta,2023-12-02,3000000,YELLOW,62.3,76,100.0,0,45,1,1,1,1,3,2,7,3,3,2,1,0,0,1,7.5,6.0,2.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
f034bc380ec71411,M Selvaraj,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,NAGAPATTINAM(SC),District Collector Nagapattinam_IDA,Vedaranyam,Panchanathikulam West,"Vedaranyam, Panchanathikulam West",Panchanathikulam West,panchanathikulam_west,2023-12-28,2000000,YELLOW,62.0,75,100.0,0,45,1,1,1,4,2,3,17,2,2,2,1,0,0,5,5.0,4.0,4.1667,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
62db3ca3bb43364f,Pradeep Kumar Singh,Construction of community centers and community halls,Normal/Others,Bihar,ARARIA,DISTRICT PLANNING OFFICER ARARIA_IDA,Kursakatta,Kursakatta,"Kursakatta, Kursakatta",Kursakatta,kursakatta,2023-12-26,6192300,YELLOW,62.0,75,100.0,0,45,1,1,1,1,3,1,7,3,3,2,1,0,0,3,15.4808,12.3846,4.1282,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
8baa8c018d14fb0e,Shyam Singh Yadav,Purchase of sports equipment,Normal/Others,Uttar Pradesh,JAUNPUR,DISTRICT MAGISTRATE JAUNPUR_IDA,,,"Jaunpur, Husainabad",Jaunpur,jaunpur_husainabad,2024-02-04,1488000,YELLOW,61.8,86,90.0,0,45,2,2,0,2,5,0,19,5,5,1,1,0,0,1,3.72,6.6281,5.7231,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
66588226cbaeed67,Sh Dhiraj Prasad Sahu,Purchase of immovable sports equipment,Normal/Others,Jharkhand,SITTING RAJYA SABHA,DEPUTY COMMISSIONER LOHARDAGA_IDA,,,"Lohardaga, 23",Lohardaga,lohardaga_23,2023-09-29,1490000,YELLOW,61.8,86,90.0,0,45,1,1,0,25,4,0,2643,4,4,4,1,0,0,1,3.725,4.9667,3.0408,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
3f47aa21d3f78bcc,Pratima Bhoumik,20 Mtr High Mast National Flag,Normal/Others,Tripura,TRIPURA WEST,DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA,Kathalia,Mahespur,"Kathalia, Mahespur",Mahespur,mahespur,2023-10-09,1700000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,25,2,2,2,1,0,0,2,4.25,4.3478,4.3478,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
32587e3cd1d60fd0,Faizal Pp Mohammed,Improvement of electricity distribution infrastructure,Normal/Others,Lakshadweep,LAKSHADWEEP(ST),COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA,Andrott,Andrott (Ct),"Andrott, Andrott (Ct)",Andrott (Ct),andrott_ct,2023-09-08,28202000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,11,2,2,2,1,0,0,8,70.505,26.0704,26.0704,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
8ad68f6c5e679eae,Pratima Bhoumik,Construction of buildings for community cultural activities,Normal/Others,Tripura,TRIPURA WEST,DISTRICT MAGISTRATE and COLLECTOR SIPAHIJALA_IDA,Kathalia,Mahespur,"Kathalia, Mahespur",Mahespur,mahespur,2023-10-09,2600000,YELLOW,61.7,74,100.0,0,45,1,1,1,1,2,2,25,2,2,2,1,0,0,2,6.5,6.6496,6.6496,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
98e444455d34dc7f,Anil Agarwal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE GHAZIABAD_IDA,Loni,Mahmoodpur,"Loni, Mahmoodpur",Mahmoodpur,mahmoodpur,2023-07-05,1075000,YELLOW,61.5,100,90.0,0,0,2,2,2,482,2,3,2643,2,2,2,1,0,0,3,2.6875,4.7884,2.1939,false,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
0c02a6ae1d6ff595,Narendra Modi,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,VARANASI,DISTRICT MAGISTRAE VARANASI_IDA,,,"Varanasi, Ward No. - 26 Newada",Varanasi,varanasi_ward_no_26_newada,2023-12-05,1075000,YELLOW,61.5,100,90.0,0,0,2,2,0,20,2,0,28,2,2,2,1,0,0,24,2.6875,4.7884,5.0827,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
6c704d08f7f0e515,Mimi Chakraborty,Lighting of public spaces,Normal/Others,West Bengal,JADAVPUR,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,,,"Kolkata, WARD NUMBER - 105",Kolkata,kolkata_ward_number_105,2023-11-17,1000000,YELLOW,61.5,100,90.0,0,0,2,2,0,3,2,0,25,2,2,1,2,0,0,3,2.5,5.0,9.3153,false,Unsanctioned,Rejected by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
db26f1a408d4c4e2,Anil Agarwal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE GHAZIABAD_IDA,,,"Ghaziabad, 80",Ghaziabad,ghaziabad_80,2023-10-17,985000,YELLOW,61.5,100,90.0,0,0,2,2,0,482,2,0,2643,2,2,2,1,0,0,4,2.4625,4.3875,2.0102,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
c66906fb1bf1c850,Hema Malini,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,MATHURA,DISTRICT MAGISTRAE MATHURA_IDA,,,"Mathura-Vrindavan, Mathura (MB) - Ward No.31",Mathura-Vrindavan,mathura_vrindavan_mathura_mb_ward_no_31,2024-02-23,965000,YELLOW,61.5,100,90.0,0,0,3,3,0,3,3,0,9,3,3,3,1,0,0,3,2.4125,4.2984,1.0158,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
c1d7045f200bc2a0,Anil Agarwal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE GHAZIABAD_IDA,Loni,Mahmoodpur,"Loni, Mahmoodpur",Mahmoodpur,mahmoodpur,2023-07-05,1408000,YELLOW,61.5,100,90.0,0,0,2,2,2,482,2,3,2643,2,2,2,1,0,0,3,3.52,6.2717,2.8735,false,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
ceedd76bbbbe5c5c,P C Mohan,"Purchase of smart boards, visual display units and projectors",Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 140",Bbmp,bbmp_140,2024-01-13,6000000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,6,15.0,12.0,12.2449,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
b5dfb2ff44318ad1,Vijay Kumar Singh General,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,GHAZIABAD,DISTRICT MAGISTRAE GHAZIABAD_IDA,Rajapur,Nagla Firoj Mohanpur,"Rajapur, Nagla Firoj Mohanpur",Nagla Firoj Mohanpur,nagla_firoj_mohanpur,2023-07-13,5820000,YELLOW,61.1,87,100.0,0,0,2,2,5,5,2,7,7,1,2,1,1,0,0,6,14.55,25.9243,3.0309,false,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,unsure,Two risk signals are active; needs supporting documents or locality confirmation.,secondary_review,ai_assisted_first_pass
38ba9fe0c2115ccb,P C Mohan,Purchase of equipment for crèches and anganwadies,Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 98",Bbmp,bbmp_98,2024-01-13,2000000,YELLOW,61.1,72,100.0,0,45,1,1,0,1,2,0,20,2,2,2,1,0,0,6,5.0,4.0,4.0816,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Multiple independent risk signals are active.,priority_review,ai_assisted_first_pass
