project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
81f361e9ce711de8,Tapir Gao,Construction of flood control embankments,Normal/Others,Arunachal Pradesh,ARUNACHAL EAST,Deputy Commisioner Lower Dibang Valley_IDA,Roing,Lupong,"Roing, Lupong",Lupong,lupong,2023-12-18,2500000,RED,69.5,100,100.0,0,45,2,2,2,7,2,2,28,2,2,2,2,0,0,2,6.25,5.0,3.5714,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
26c742478ee91de4,Abhishek Banerjee,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,,,"Maheshtala, Ward-25",Maheshtala,maheshtala_ward_25,2023-09-13,1000753,RED,69.5,100,100.0,0,45,3,3,0,24,3,0,35,3,3,3,1,0,0,8,2.5019,5.0038,3.3323,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
ff4896e27cedf64d,Jairam Ramesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER CHIKKAMAGALURU_IDA,,,"Chikkamagaluru, release MPLAD fund",Chikkamagaluru,chikkamagaluru_release_mplad_fund,2024-01-04,1800000,RED,69.5,100,100.0,0,45,2,2,0,154,2,0,2643,2,2,2,1,0,0,6,4.5,3.6,3.6735,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
1ad3618ffdb41b10,Birendra Prasad Baishya,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Assam,SITTING RAJYA SABHA,Deputy Commissioner Goalpara_IDA,Rongjuli,Dhupdhara Pt-I,"Rongjuli, Dhupdhara Pt-I",Dhupdhara Pt-I,dhupdhara_pt_i,2023-11-16,2320000,RED,69.5,100,100.0,0,45,3,3,3,482,3,3,2643,3,3,3,1,0,0,3,5.8,6.6286,4.7347,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
434fce2972084c22,Venkataramana Rao Mopidevi,Construction of additional rooms and halls in the existing public and community building,Normal/Others,Andhra Pradesh,SITTING RAJYA SABHA,DISTRICT COLLECTOR BAPATLA_IDA,,,"Repalle, 22",Repalle,repalle_22,2023-11-26,4500000,RED,69.5,100,100.0,0,45,2,2,0,34,2,0,2643,2,2,2,1,0,0,4,11.25,9.0,9.1837,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
75dc5c0dfb27a236,Faizal Pp Mohammed,Purchase of hospital equipment,Normal/Others,Lakshadweep,LAKSHADWEEP(ST),COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA,Kavaratti,Kavaratti (Ct),"Kavaratti, Kavaratti (Ct)",Kavaratti (Ct),kavaratti_ct,2023-09-12,10430000,RED,69.5,100,100.0,0,45,6,6,6,9,7,7,11,7,7,7,1,0,0,1,26.075,9.6417,9.6417,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
47e9b08daf7aedaa,P Selvarasu,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Tamil Nadu,SITTING RAJYA SABHA,DISTRICT COLLECTOR ERODE_IDA,Kodumudi,Kongudayampalayam,"Kodumudi, Kongudayampalayam",Kongudayampalayam,kongudayampalayam,2023-12-06,2662000,RED,69.5,100,100.0,0,45,4,4,4,482,4,5,2643,4,4,3,1,0,0,7,6.655,5.324,5.4327,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
397c629a78cc55ef,Jairam Ramesh,Construction of community centers and community halls,Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER CHIKKAMAGALURU_IDA,,,"Kadur, Kadur Taluk",Kadur,kadur_kadur_taluk,2023-09-04,2000000,RED,69.5,100,100.0,0,45,3,3,0,198,4,0,2643,4,4,4,3,0,0,14,5.0,4.0,4.0816,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
81f361e9ce711de8,Tapir Gao,Construction of flood control embankments,Normal/Others,Arunachal Pradesh,ARUNACHAL EAST,Deputy Commisioner Lower Dibang Valley_IDA,Roing,Lupong,"Roing, Lupong",Lupong,lupong,2023-12-18,2500000,RED,69.5,100,100.0,0,45,2,2,2,7,2,2,28,2,2,2,2,0,0,2,6.25,5.0,3.5714,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
2c645ded53c0443e,Birendra Prasad Baishya,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Assam,SITTING RAJYA SABHA,Deputy Commissioner Goalpara_IDA,Rongjuli,Dhupdhara Pt-I,"Rongjuli, Dhupdhara Pt-I",Dhupdhara Pt-I,dhupdhara_pt_i,2023-11-16,2400000,RED,69.5,100,100.0,0,45,3,3,3,482,3,3,2643,3,3,3,1,0,0,3,6.0,6.8571,4.898,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
5783461b8bbf0819,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-02,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,1,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
05a710f05f26d87a,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-10-27,80000,RED,68.84,100,98.12,0,45,10,10,27,96,10,27,2643,10,10,2,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
05a710f05f26d87a,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-10-27,80000,RED,68.84,100,98.12,0,45,10,10,27,96,10,27,2643,10,10,2,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
360c5d69faad6f77,Sh Dhiraj Prasad Sahu,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Jharkhand,SITTING RAJYA SABHA,DEPUTY COMMISSIONER LOHARDAGA_IDA,,,"Lohardaga, 23",Lohardaga,lohardaga_23,2023-09-20,1495000,RED,66.0,100,90.0,0,45,2,2,0,482,4,0,2643,4,4,4,1,0,0,3,3.7375,4.9833,3.051,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
e3e62137da1cd8a2,Mimi Chakraborty,Lighting of public spaces,Normal/Others,West Bengal,JADAVPUR,COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA,,,"Kolkata, WARD NUMBER - 105",Kolkata,kolkata_ward_number_105,2024-01-17,1000000,RED,66.0,100,90.0,0,45,2,2,0,3,2,0,25,2,2,1,2,0,0,1,2.5,5.0,9.3153,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
aa5472b9144a67eb,Sakaldeep Rajbhar,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE BALLIA_IDA,Nagra,Bihraharpur,"Nagra, Bihraharpur",Bihraharpur,bihraharpur,2023-10-24,1000000,RED,66.0,100,90.0,0,45,3,3,4,482,6,7,2643,6,6,5,1,0,0,2,2.5,4.4543,2.0408,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
74f494cd91f8b287,Rajendra Agrawal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,MEERUT,DISTRICT MAGISTRATE MEERUT_IDA,,,"Meerut, 1",Meerut,meerut_1,2023-12-21,975995,RED,66.0,100,90.0,0,45,5,5,0,8,5,0,16,5,5,5,1,0,0,4,2.44,4.3474,1.333,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
dd7e439182cc23f8,Anil Kumar Jain,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRATE FIROZABAD_IDA,Firozabad,Garhi Hansram,"Firozabad, Garhi Hansram",Garhi Hansram,garhi_hansram,2024-01-13,1500000,RED,66.0,100,90.0,0,45,2,2,2,154,2,2,2643,2,2,2,1,0,0,2,3.75,6.6815,3.0612,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
8899beb102a22d2a,Subrata Bakshi,"Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE MALDA_IDA,Habibpur,Habibpur,"Habibpur, Habibpur",Habibpur,habibpur,2023-12-20,3148476,RED,65.9,88,100.0,0,45,3,3,3,482,3,3,2643,1,3,1,1,0,0,2,7.8712,15.7424,6.4255,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
84aeb769e4a38f39,Abir Ranjan Biswas,"Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE MALDA_IDA,Habibpur,Habibpur,"Habibpur, Habibpur",Habibpur,habibpur,2023-12-21,7697158,RED,65.9,88,100.0,0,45,3,3,3,482,3,3,2643,1,3,1,1,0,0,1,19.2429,38.4858,15.7085,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
bbb8b839bdfc7209,Subhasish Chakrobarty,"Construction of roads, approach roads, link roads and pathways",Normal/Others,West Bengal,SITTING RAJYA SABHA,DISTRICT MAGISTRATE MALDA_IDA,Habibpur,Habibpur,"Habibpur, Habibpur",Habibpur,habibpur,2023-12-20,2616862,RED,65.9,88,100.0,0,45,3,3,3,482,3,3,2643,1,3,1,1,0,0,2,6.5422,13.0843,5.3405,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
9c0dddf153114ec1,Jayadev Galla,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Andhra Pradesh,GUNTUR,DISTRICT COLLECTOR GUNTUR_IDA,Tadikonda,Lam,"Tadikonda, Lam",Lam,lam,2023-12-28,1740000,RED,65.6,87,100.0,0,45,2,2,2,19,3,5,28,2,2,1,1,0,0,2,4.35,3.48,2.175,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
